code:U+1F3CA U+1F3FF U+200D U+2640 U+FE0F; desc:woman swimming: dark skin tone; tags:dark skin tone | swim | woman
code:U+26F9; desc:person bouncing ball; tags:ball
code:U+26F9 U+1F3FB; desc:person bouncing ball: light skin tone; tags:ball | light skin tone
code:U+26F9 U+1F3FC; desc:person bouncing ball: medium-light skin tone; tags:ball | medium-light skin tone
code:U+26F9 U+1F3FD; desc:person bouncing ball: medium skin tone; tags:ball | medium skin tone
code:U+26F9 U+1F3FE; desc:person bouncing ball: medium-dark skin tone; tags:ball | medium-dark skin tone
code:U+26F9 U+1F3FF; desc:person bouncing ball: dark skin tone; tags:ball | dark skin tone
code:U+26F9 U+FE0F U+200D U+2642 U+FE0F; desc:man bouncing ball; tags:ball | man
code:U+26F9 U+1F3FB U+200D U+2642 U+FE0F; desc:man bouncing ball: light skin tone; tags:ball | light skin tone | man
code:U+26F9 U+1F3FC U+200D U+2642 U+FE0F; desc:man bouncing ball: medium-light skin tone; tags:ball | man | medium-light skin tone
code:U+26F9 U+1F3FD U+200D U+2642 U+FE0F; desc:man bouncing ball: medium skin tone; tags:ball | man | medium skin tone
code:U+26F9 U+1F3FE U+200D U+2642 U+FE0F; desc:man bouncing ball: medium-dark skin tone; tags:ball | man | medium-dark skin tone
code:U+26F9 U+1F3FF U+200D U+2642 U+FE0F; desc:man bouncing ball: dark skin tone; tags:ball | dark skin tone | man
code:U+26F9 U+FE0F U+200D U+2640 U+FE0F; desc:woman bouncing ball; tags:ball | woman
code:U+26F9 U+1F3FB U+200D U+2640 U+FE0F; desc:woman bouncing ball: light skin tone; tags:ball | light skin tone | woman
code:U+26F9 U+1F3FC U+200D U+2640 U+FE0F; desc:woman bouncing ball: medium-light skin tone; tags:ball | medium-light skin tone | woman
code:U+26F9 U+1F3FD U+200D U+2640 U+FE0F; desc:woman bouncing ball: medium skin tone; tags:ball | medium skin tone | woman
code:U+26F9 U+1F3FE U+200D U+2640 U+FE0F; desc:woman bouncing ball: medium-dark skin tone; tags:ball | medium-dark skin tone | woman
code:U+26F9 U+1F3FF U+200D U+2640 U+FE0F; desc:woman bouncing ball: dark skin tone; tags:ball | dark skin tone | woman
code:U+1F3CB; desc:person lifting weights; tags:lifter | weight
code:U+1F3CB U+1F3FB; desc:person lifting weights: light skin tone; tags:lifter | light skin tone | weight
code:U+1F3CB U+1F3FC; desc:person lifting weights: medium-light skin tone; tags:lifter | medium-light skin tone | weight
code:U+1F3CB U+1F3FD; desc:person lifting weights: medium skin tone; tags:lifter | medium skin tone | weight
code:U+1F3CB U+1F3FE; desc:person lifting weights: medium-dark skin tone; tags:lifter | medium-dark skin tone | weight
code:U+1F3CB U+1F3FF; desc:person lifting weights: dark skin tone; tags:dark skin tone | lifter | weight
code:U+1F3CB U+FE0F U+200D U+2642 U+FE0F; desc:man lifting weights; tags:man | weight lifter
code:U+1F3CB U+1F3FB U+200D U+2642 U+FE0F; desc:man lifting weights: light skin tone; tags:light skin tone | man | weight lifter
code:U+1F3CB U+1F3FC U+200D U+2642 U+FE0F; desc:man lifting weights: medium-light skin tone; tags:man | medium-light skin tone | weight lifter
code:U+1F3CB U+1F3FD U+200D U+2642 U+FE0F; desc:man lifting weights: medium skin tone; tags:man | medium skin tone | weight lifter
code:U+1F3CB U+1F3FE U+200D U+2642 U+FE0F; desc:man lifting weights: medium-dark skin tone; tags:man | medium-dark skin tone | weight lifter
code:U+1F3CB U+1F3FF U+200D U+2642 U+FE0F; desc:man lifting weights: dark skin tone; tags:dark skin tone | man | weight lifter
code:U+1F3CB U+FE0F U+200D U+2640 U+FE0F; desc:woman lifting weights; tags:weight lifter | woman
code:U+1F3CB U+1F3FB U+200D U+2640 U+FE0F; desc:woman lifting weights: light skin tone; tags:light skin tone | weight lifter | woman
code:U+1F3CB U+1F3FC U+200D U+2640 U+FE0F; desc:woman lifting weights: medium-light skin tone; tags:medium-light skin tone | weight lifter | woman
code:U+1F3CB U+1F3FD U+200D U+2640 U+FE0F; desc:woman lifting weights: medium skin tone; tags:medium skin tone | weight lifter | woman
code:U+1F3CB U+1F3FE U+200D U+2640 U+FE0F; desc:woman lifting weights: medium-dark skin tone; tags:medium-dark skin tone | weight lifter | woman
code:U+1F3CB U+1F3FF U+200D U+2640 U+FE0F; desc:woman lifting weights: dark skin tone; tags:dark skin tone | weight lifter | woman
code:U+1F6B4; desc:person biking; tags:bicycle | biking | cyclist
code:U+1F6B4 U+1F3FB; desc:person biking: light skin tone; tags:bicycle | biking | cyclist | light skin tone
code:U+1F6B4 U+1F3FC; desc:person biking: medium-light skin tone; tags:bicycle | biking | cyclist | medium-light skin tone
code:U+1F6B4 U+1F3FD; desc:person biking: medium skin tone; tags:bicycle | biking | cyclist | medium skin tone
code:U+1F6B4 U+1F3FE; desc:person biking: medium-dark skin tone; tags:bicycle | biking | cyclist | medium-dark skin tone
code:U+1F6B4 U+1F3FF; desc:person biking: dark skin tone; tags:bicycle | biking | cyclist | dark skin tone
code:U+1F6B4 U+200D U+2642 U+FE0F; desc:man biking; tags:bicycle | biking | cyclist | man
code:U+1F6B4 U+1F3FB U+200D U+2642 U+FE0F; desc:man biking: light skin tone; tags:bicycle | biking | cyclist | light skin tone | man
code:U+1F6B4 U+1F3FC U+200D U+2642 U+FE0F; desc:man biking: medium-light skin tone; tags:bicycle | biking | cyclist | man | medium-light skin tone
code:U+1F6B4 U+1F3FD U+200D U+2642 U+FE0F; desc:man biking: medium skin tone; tags:bicycle | biking | cyclist | man | medium skin tone
code:U+1F6B4 U+1F3FE U+200D U+2642 U+FE0F; desc:man biking: medium-dark skin tone; tags:bicycle | biking | cyclist | man | medium-dark skin tone
code:U+1F6B4 U+1F3FF U+200D U+2642 U+FE0F; desc:man biking: dark skin tone; tags:bicycle | biking | cyclist | dark skin tone | man
code:U+1F6B4 U+200D U+2640 U+FE0F; desc:woman biking; tags:bicycle | biking | cyclist | woman
code:U+1F6B4 U+1F3FB U+200D U+2640 U+FE0F; desc:woman biking: light skin tone; tags:bicycle | biking | cyclist | light skin tone | woman
code:U+1F6B4 U+1F3FC U+200D U+2640 U+FE0F; desc:woman biking: medium-light skin tone; tags:bicycle | biking | cyclist | medium-light skin tone | woman
code:U+1F6B4 U+1F3FD U+200D U+2640 U+FE0F; desc:woman biking: medium skin tone; tags:bicycle | biking | cyclist | medium skin tone | woman
code:U+1F6B4 U+1F3FE U+200D U+2640 U+FE0F; desc:woman biking: medium-dark skin tone; tags:bicycle | biking | cyclist | medium-dark skin tone | woman
code:U+1F6B4 U+1F3FF U+200D U+2640 U+FE0F; desc:woman biking: dark skin tone; tags:bicycle | biking | cyclist | dark skin tone | woman
code:U+1F6B5; desc:person mountain biking; tags:bicycle | bicyclist | bike | cyclist | mountain
code:U+1F6B5 U+1F3FB; desc:person mountain biking: light skin tone; tags:bicycle | bicyclist | bike | cyclist | light skin tone | mountain
code:U+1F6B5 U+1F3FC; desc:person mountain biking: medium-light skin tone; tags:bicycle | bicyclist | bike | cyclist | medium-light skin tone | mountain
code:U+1F6B5 U+1F3FD; desc:person mountain biking: medium skin tone; tags:bicycle | bicyclist | bike | cyclist | medium skin tone | mountain
code:U+1F6B5 U+1F3FE; desc:person mountain biking: medium-dark skin tone; tags:bicycle | bicyclist | bike | cyclist | medium-dark skin tone | mountain
code:U+1F6B5 U+1F3FF; desc:person mountain biking: dark skin tone; tags:bicycle | bicyclist | bike | cyclist | dark skin tone | mountain
code:U+1F6B5 U+200D U+2642 U+FE0F; desc:man mountain biking; tags:bicycle | bike | cyclist | man | mountain
code:U+1F6B5 U+1F3FB U+200D U+2642 U+FE0F; desc:man mountain biking: light skin tone; tags:bicycle | bike | cyclist | light skin tone | man | mountain
code:U+1F6B5 U+1F3FC U+200D U+2642 U+FE0F; desc:man mountain biking: medium-light skin tone; tags:bicycle | bike | cyclist | man | medium-light skin tone | mountain
code:U+1F6B5 U+1F3FD U+200D U+2642 U+FE0F; desc:man mountain biking: medium skin tone; tags:bicycle | bike | cyclist | man | medium skin tone | mountain
code:U+1F6B5 U+1F3FE U+200D U+2642 U+FE0F; desc:man mountain biking: medium-dark skin tone; tags:bicycle | bike | cyclist | man | medium-dark skin tone | mountain
code:U+1F6B5 U+1F3FF U+200D U+2642 U+FE0F; desc:man mountain biking: dark skin tone; tags:bicycle | bike | cyclist | dark skin tone | man | mountain
code:U+1F6B5 U+200D U+2640 U+FE0F; desc:woman mountain biking; tags:bicycle | bike | biking | cyclist | mountain | woman
code:U+1F6B5 U+1F3FB U+200D U+2640 U+FE0F; desc:woman mountain biking: light skin tone; tags:bicycle | bike | biking | cyclist | light skin tone | mountain | woman
code:U+1F6B5 U+1F3FC U+200D U+2640 U+FE0F; desc:woman mountain biking: medium-light skin tone; tags:bicycle | bike | biking | cyclist | medium-light skin tone | mountain | woman
code:U+1F6B5 U+1F3FD U+200D U+2640 U+FE0F; desc:woman mountain biking: medium skin tone; tags:bicycle | bike | biking | cyclist | medium skin tone | mountain | woman
code:U+1F6B5 U+1F3FE U+200D U+2640 U+FE0F; desc:woman mountain biking: medium-dark skin tone; tags:bicycle | bike | biking | cyclist | medium-dark skin tone | mountain | woman
code:U+1F6B5 U+1F3FF U+200D U+2640 U+FE0F; desc:woman mountain biking: dark skin tone; tags:bicycle | bike | biking | cyclist | dark skin tone | mountain | woman
code:U+1F3CE; desc:racing car; tags:car | racing
code:U+1F3CD; desc:motorcycle; tags:racing
code:U+1F938; desc:person cartwheeling; tags:cartwheel | gymnastics
code:U+1F938 U+1F3FB; desc:person cartwheeling: light skin tone; tags:cartwheel | gymnastics | light skin tone
code:U+1F938 U+1F3FC; desc:person cartwheeling: medium-light skin tone; tags:cartwheel | gymnastics | medium-light skin tone
code:U+1F938 U+1F3FD; desc:person cartwheeling: medium skin tone; tags:cartwheel | gymnastics | medium skin tone
code:U+1F938 U+1F3FE; desc:person cartwheeling: medium-dark skin tone; tags:cartwheel | gymnastics | medium-dark skin tone
code:U+1F938 U+1F3FF; desc:person cartwheeling: dark skin tone; tags:cartwheel | dark skin tone | gymnastics
code:U+1F938 U+200D U+2642 U+FE0F; desc:man cartwheeling; tags:cartwheel | gymnastics | man
code:U+1F938 U+1F3FB U+200D U+2642 U+FE0F; desc:man cartwheeling: light skin tone; tags:cartwheel | gymnastics | light skin tone | man
code:U+1F938 U+1F3FC U+200D U+2642 U+FE0F; desc:man cartwheeling: medium-light skin tone; tags:cartwheel | gymnastics | man | medium-light skin tone
code:U+1F938 U+1F3FD U+200D U+2642 U+FE0F; desc:man cartwheeling: medium skin tone; tags:cartwheel | gymnastics | man | medium skin tone
code:U+1F938 U+1F3FE U+200D U+2642 U+FE0F; desc:man cartwheeling: medium-dark skin tone; tags:cartwheel | gymnastics | man | medium-dark skin tone
code:U+1F938 U+1F3FF U+200D U+2642 U+FE0F; desc:man cartwheeling: dark skin tone; tags:cartwheel | dark skin tone | gymnastics | man
code:U+1F938 U+200D U+2640 U+FE0F; desc:woman cartwheeling; tags:cartwheel | gymnastics | woman
code:U+1F938 U+1F3FB U+200D U+2640 U+FE0F; desc:woman cartwheeling: light skin tone; tags:cartwheel | gymnastics | light skin tone | woman
code:U+1F938 U+1F3FC U+200D U+2640 U+FE0F; desc:woman cartwheeling: medium-light skin tone; tags:cartwheel | gymnastics | medium-light skin tone | woman
code:U+1F938 U+1F3FD U+200D U+2640 U+FE0F; desc:woman cartwheeling: medium skin tone; tags:cartwheel | gymnastics | medium skin tone | woman
code:U+1F938 U+1F3FE U+200D U+2640 U+FE0F; desc:woman cartwheeling: medium-dark skin tone; tags:cartwheel | gymnastics | medium-dark skin tone | woman
code:U+1F938 U+1F3FF U+200D U+2640 U+FE0F; desc:woman cartwheeling: dark skin tone; tags:cartwheel | dark skin tone | gymnastics | woman
code:U+1F93C; desc:people wrestling; tags:wrestle | wrestler
code:U+1F93C U+200D U+2642 U+FE0F; desc:men wrestling; tags:men | wrestle
code:U+1F93C U+200D U+2640 U+FE0F; desc:women wrestling; tags:women | wrestle
code:U+1F93D; desc:person playing water polo; tags:polo | water
code:U+1F93D U+1F3FB; desc:person playing water polo: light skin tone; tags:light skin tone | polo | water
code:U+1F93D U+1F3FC; desc:person playing water polo: medium-light skin tone; tags:medium-light skin tone | polo | water
code:U+1F93D U+1F3FD; desc:person playing water polo: medium skin tone; tags:medium skin tone | polo | water
code:U+1F93D U+1F3FE; desc:person playing water polo: medium-dark skin tone; tags:medium-dark skin tone | polo | water
code:U+1F93D U+1F3FF; desc:person playing water polo: dark skin tone; tags:dark skin tone | polo | water
code:U+1F93D U+200D U+2642 U+FE0F; desc:man playing water polo; tags:man | water polo
code:U+1F93D U+1F3FB U+200D U+2642 U+FE0F; desc:man playing water polo: light skin tone; tags:light skin tone | man | water polo
code:U+1F93D U+1F3FC U+200D U+2642 U+FE0F; desc:man playing water polo: medium-light skin tone; tags:man | medium-light skin tone | water polo
code:U+1F93D U+1F3FD U+200D U+2642 U+FE0F; desc:man playing water polo: medium skin tone; tags:man | medium skin tone | water polo
code:U+1F93D U+1F3FE U+200D U+2642 U+FE0F; desc:man playing water polo: medium-dark skin tone; tags:man | medium-dark skin tone | water polo
code:U+1F93D U+1F3FF U+200D U+2642 U+FE0F; desc:man playing water polo: dark skin tone; tags:dark skin tone | man | water polo
code:U+1F93D U+200D U+2640 U+FE0F; desc:woman playing water polo; tags:water polo | woman
code:U+1F93D U+1F3FB U+200D U+2640 U+FE0F; desc:woman playing water polo: light skin tone; tags:light skin tone | water polo | woman
code:U+1F93D U+1F3FC U+200D U+2640 U+FE0F; desc:woman playing water polo: medium-light skin tone; tags:medium-light skin tone | water polo | woman
code:U+1F93D U+1F3FD U+200D U+2640 U+FE0F; desc:woman playing water polo: medium skin tone; tags:medium skin tone | water polo | woman
code:U+1F93D U+1F3FE U+200D U+2640 U+FE0F; desc:woman playing water polo: medium-dark skin tone; tags:medium-dark skin tone | water polo | woman
code:U+1F93D U+1F3FF U+200D U+2640 U+FE0F; desc:woman playing water polo: dark skin tone; tags:dark skin tone | water polo | woman
code:U+1F93E; desc:person playing handball; tags:ball | handball
code:U+1F93E U+1F3FB; desc:person playing handball: light skin tone; tags:ball | handball | light skin tone
code:U+1F93E U+1F3FC; desc:person playing handball: medium-light skin tone; tags:ball | handball | medium-light skin tone
code:U+1F93E U+1F3FD; desc:person playing handball: medium skin tone; tags:ball | handball | medium skin tone
code:U+1F93E U+1F3FE; desc:person playing handball: medium-dark skin tone; tags:ball | handball | medium-dark skin tone
code:U+1F93E U+1F3FF; desc:person playing handball: dark skin tone; tags:ball | dark skin tone | handball
code:U+1F93E U+200D U+2642 U+FE0F; desc:man playing handball; tags:handball | man
code:U+1F93E U+1F3FB U+200D U+2642 U+FE0F; desc:man playing handball: light skin tone; tags:handball | light skin tone | man
code:U+1F93E U+1F3FC U+200D U+2642 U+FE0F; desc:man playing handball: medium-light skin tone; tags:handball | man | medium-light skin tone
code:U+1F93E U+1F3FD U+200D U+2642 U+FE0F; desc:man playing handball: medium skin tone; tags:handball | man | medium skin tone
code:U+1F93E U+1F3FE U+200D U+2642 U+FE0F; desc:man playing handball: medium-dark skin tone; tags:handball | man | medium-dark skin tone
code:U+1F93E U+1F3FF U+200D U+2642 U+FE0F; desc:man playing handball: dark skin tone; tags:dark skin tone | handball | man
code:U+1F93E U+200D U+2640 U+FE0F; desc:woman playing handball; tags:handball | woman
code:U+1F93E U+1F3FB U+200D U+2640 U+FE0F; desc:woman playing handball: light skin tone; tags:handball | light skin tone | woman
code:U+1F93E U+1F3FC U+200D U+2640 U+FE0F; desc:woman playing handball: medium-light skin tone; tags:handball | medium-light skin tone | woman
code:U+1F93E U+1F3FD U+200D U+2640 U+FE0F; desc:woman playing handball: medium skin tone; tags:handball | medium skin tone | woman
code:U+1F93E U+1F3FE U+200D U+2640 U+FE0F; desc:woman playing handball: medium-dark skin tone; tags:handball | medium-dark skin tone | woman
code:U+1F93E U+1F3FF U+200D U+2640 U+FE0F; desc:woman playing handball: dark skin tone; tags:dark skin tone | handball | woman
code:U+1F939; desc:person juggling; tags:balance | juggle | multitask | skill
code:U+1F939 U+1F3FB; desc:person juggling: light skin tone; tags:balance | juggle | light skin tone | multitask | skill
code:U+1F939 U+1F3FC; desc:person juggling: medium-light skin tone; tags:balance | juggle | medium-light skin tone | multitask | skill
code:U+1F939 U+1F3FD; desc:person juggling: medium skin tone; tags:balance | juggle | medium skin tone | multitask | skill
code:U+1F939 U+1F3FE; desc:person juggling: medium-dark skin tone; tags:balance | juggle | medium-dark skin tone | multitask | skill
code:U+1F939 U+1F3FF; desc:person juggling: dark skin tone; tags:balance | dark skin tone | juggle | multitask | skill
code:U+1F939 U+200D U+2642 U+FE0F; desc:man juggling; tags:juggling | man | multitask
code:U+1F939 U+1F3FB U+200D U+2642 U+FE0F; desc:man juggling: light skin tone; tags:juggling | light skin tone | man | multitask
code:U+1F939 U+1F3FC U+200D U+2642 U+FE0F; desc:man juggling: medium-light skin tone; tags:juggling | man | medium-light skin tone | multitask
code:U+1F939 U+1F3FD U+200D U+2642 U+FE0F; desc:man juggling: medium skin tone; tags:juggling | man | medium skin tone | multitask
code:U+1F939 U+1F3FE U+200D U+2642 U+FE0F; desc:man juggling: medium-dark skin tone; tags:juggling | man | medium-dark skin tone | multitask
code:U+1F939 U+1F3FF U+200D U+2642 U+FE0F; desc:man juggling: dark skin tone; tags:dark skin tone | juggling | man | multitask
code:U+1F939 U+200D U+2640 U+FE0F; desc:woman juggling; tags:juggling | multitask | woman
code:U+1F939 U+1F3FB U+200D U+2640 U+FE0F; desc:woman juggling: light skin tone; tags:juggling | light skin tone | multitask | woman
code:U+1F939 U+1F3FC U+200D U+2640 U+FE0F; desc:woman juggling: medium-light skin tone; tags:juggling | medium-light skin tone | multitask | woman
code:U+1F939 U+1F3FD U+200D U+2640 U+FE0F; desc:woman juggling: medium skin tone; tags:juggling | medium skin tone | multitask | woman
code:U+1F939 U+1F3FE U+200D U+2640 U+FE0F; desc:woman juggling: medium-dark skin tone; tags:juggling | medium-dark skin tone | multitask | woman
code:U+1F939 U+1F3FF U+200D U+2640 U+FE0F; desc:woman juggling: dark skin tone; tags:dark skin tone | juggling | multitask | woman
code:U+1F46B; desc:man and woman holding hands; tags:couple | hand | hold | man | woman
code:U+1F46C; desc:two men holding hands; tags:couple | Gemini | hand | hold | man | twins | zodiac
code:U+1F46D; desc:two women holding hands; tags:couple | hand | hold | woman
code:U+1F48F; desc:kiss; tags:couple
code:U+1F469 U+200D U+2764 U+FE0F U+200D U+1F48B U+200D U+1F468; tags:kiss: woman, man; tags:couple | man | woman
code:U+1F468 U+200D U+2764 U+FE0F U+200D U+1F48B U+200D U+1F468; tags:kiss: man, man; tags:couple | man
code:U+1F469 U+200D U+2764 U+FE0F U+200D U+1F48B U+200D U+1F469; tags:kiss: woman, woman; tags:couple | woman
code:U+1F491; desc:couple with heart; tags:couple | love
code:U+1F469 U+200D U+2764 U+FE0F U+200D U+1F468; tags:couple with heart: woman, man; tags:couple | love | man | woman
code:U+1F468 U+200D U+2764 U+FE0F U+200D U+1F468; tags:couple with heart: man, man; tags:couple | love | man
code:U+1F469 U+200D U+2764 U+FE0F U+200D U+1F469; tags:couple with heart: woman, woman; tags:couple | love | woman
code:U+1F46A; desc:family; tags:family
code:U+1F468 U+200D U+1F469 U+200D U+1F466; tags:family: man, woman, boy; tags:boy | family | man | woman
code:U+1F468 U+200D U+1F469 U+200D U+1F467; tags:family: man, woman, girl; tags:family | girl | man | woman
code:U+1F468 U+200D U+1F469 U+200D U+1F467 U+200D U+1F466; tags:family: man, woman, girl, boy; tags:boy | family | girl | man | woman
code:U+1F468 U+200D U+1F469 U+200D U+1F466 U+200D U+1F466; tags:family: man, woman, boy, boy; tags:boy | family | man | woman
code:U+1F468 U+200D U+1F469 U+200D U+1F467 U+200D U+1F467; tags:family: man, woman, girl, girl; tags:family | girl | man | woman
code:U+1F468 U+200D U+1F468 U+200D U+1F466; tags:family: man, man, boy; tags:boy | family | man
code:U+1F468 U+200D U+1F468 U+200D U+1F467; tags:family: man, man, girl; tags:family | girl | man
code:U+1F468 U+200D U+1F468 U+200D U+1F467 U+200D U+1F466; tags:family: man, man, girl, boy; tags:boy | family | girl | man
code:U+1F468 U+200D U+1F468 U+200D U+1F466 U+200D U+1F466; tags:family: man, man, boy, boy; tags:boy | family | man
code:U+1F468 U+200D U+1F468 U+200D U+1F467 U+200D U+1F467; tags:family: man, man, girl, girl; tags:family | girl | man
code:U+1F469 U+200D U+1F469 U+200D U+1F466; tags:family: woman, woman, boy; tags:boy | family | woman
code:U+1F469 U+200D U+1F469 U+200D U+1F467; tags:family: woman, woman, girl; tags:family | girl | woman
code:U+1F469 U+200D U+1F469 U+200D U+1F467 U+200D U+1F466; tags:family: woman, woman, girl, boy; tags:boy | family | girl | woman
code:U+1F469 U+200D U+1F469 U+200D U+1F466 U+200D U+1F466; tags:family: woman, woman, boy, boy; tags:boy | family | woman
code:U+1F469 U+200D U+1F469 U+200D U+1F467 U+200D U+1F467; tags:family: woman, woman, girl, girl; tags:family | girl | woman
code:U+1F468 U+200D U+1F466; tags:family: man, boy; tags:boy | family | man
code:U+1F468 U+200D U+1F466 U+200D U+1F466; tags:family: man, boy, boy; tags:boy | family | man
code:U+1F468 U+200D U+1F467; tags:family: man, girl; tags:family | girl | man
code:U+1F468 U+200D U+1F467 U+200D U+1F466; tags:family: man, girl, boy; tags:boy | family | girl | man
code:U+1F468 U+200D U+1F467 U+200D U+1F467; tags:family: man, girl, girl; tags:family | girl | man
code:U+1F469 U+200D U+1F466; tags:family: woman, boy; tags:boy | family | woman
code:U+1F469 U+200D U+1F466 U+200D U+1F466; tags:family: woman, boy, boy; tags:boy | family | woman
code:U+1F469 U+200D U+1F467; tags:family: woman, girl; tags:family | girl | woman
code:U+1F469 U+200D U+1F467 U+200D U+1F466; tags:family: woman, girl, boy; tags:boy | family | girl | woman
code:U+1F469 U+200D U+1F467 U+200D U+1F467; tags:family: woman, girl, girl; tags:family | girl | woman
code:U+1F933; desc:selfie; tags:camera | phone | selfie
code:U+1F933 U+1F3FB; desc:selfie: light skin tone; tags:camera | light skin tone | phone | selfie
code:U+1F933 U+1F3FC; desc:selfie: medium-light skin tone; tags:camera | medium-light skin tone | phone | selfie
code:U+1F933 U+1F3FD; desc:selfie: medium skin tone; tags:camera | medium skin tone | phone | selfie
code:U+1F933 U+1F3FE; desc:selfie: medium-dark skin tone; tags:camera | medium-dark skin tone | phone | selfie
code:U+1F933 U+1F3FF; desc:selfie: dark skin tone; tags:camera | dark skin tone | phone | selfie
code:U+1F4AA; desc:flexed biceps; tags:biceps | comic | flex | muscle
code:U+1F4AA U+1F3FB; desc:flexed biceps: light skin tone; tags:biceps | comic | flex | light skin tone | muscle
code:U+1F4AA U+1F3FC; desc:flexed biceps: medium-light skin tone; tags:biceps | comic | flex | medium-light skin tone | muscle
code:U+1F4AA U+1F3FD; desc:flexed biceps: medium skin tone; tags:biceps | comic | flex | medium skin tone | muscle
code:U+1F4AA U+1F3FE; desc:flexed biceps: medium-dark skin tone; tags:biceps | comic | flex | medium-dark skin tone | muscle
code:U+1F4AA U+1F3FF; desc:flexed biceps: dark skin tone; tags:biceps | comic | dark skin tone | flex | muscle
code:U+1F448; desc:backhand index pointing left; tags:backhand | finger | hand | index | point
code:U+1F448 U+1F3FB; desc:backhand index pointing left: light skin tone; tags:backhand | finger | hand | index | light skin tone | point
code:U+1F448 U+1F3FC; desc:backhand index pointing left: medium-light skin tone; tags:backhand | finger | hand | index | medium-light skin tone | point
code:U+1F448 U+1F3FD; desc:backhand index pointing left: medium skin tone; tags:backhand | finger | hand | index | medium skin tone | point
code:U+1F448 U+1F3FE; desc:backhand index pointing left: medium-dark skin tone; tags:backhand | finger | hand | index | medium-dark skin tone | point
code:U+1F448 U+1F3FF; desc:backhand index pointing left: dark skin tone; tags:backhand | dark skin tone | finger | hand | index | point
code:U+1F449; desc:backhand index pointing right; tags:backhand | finger | hand | index | point
code:U+1F449 U+1F3FB; desc:backhand index pointing right: light skin tone; tags:backhand | finger | hand | index | light skin tone | point
code:U+1F449 U+1F3FC; desc:backhand index pointing right: medium-light skin tone; tags:backhand | finger | hand | index | medium-light skin tone | point
code:U+1F449 U+1F3FD; desc:backhand index pointing right: medium skin tone; tags:backhand | finger | hand | index | medium skin tone | point
code:U+1F449 U+1F3FE; desc:backhand index pointing right: medium-dark skin tone; tags:backhand | finger | hand | index | medium-dark skin tone | point
code:U+1F449 U+1F3FF; desc:backhand index pointing right: dark skin tone; tags:backhand | dark skin tone | finger | hand | index | point
code:U+261D; desc:index pointing up; tags:finger | hand | index | point | up
code:U+261D U+1F3FB; desc:index pointing up: light skin tone; tags:finger | hand | index | light skin tone | point | up
code:U+261D U+1F3FC; desc:index pointing up: medium-light skin tone; tags:finger | hand | index | medium-light skin tone | point | up
code:U+261D U+1F3FD; desc:index pointing up: medium skin tone; tags:finger | hand | index | medium skin tone | point | up
code:U+261D U+1F3FE; desc:index pointing up: medium-dark skin tone; tags:finger | hand | index | medium-dark skin tone | point | up
code:U+261D U+1F3FF; desc:index pointing up: dark skin tone; tags:dark skin tone | finger | hand | index | point | up
code:U+1F446; desc:backhand index pointing up; tags:backhand | finger | hand | index | point | up
code:U+1F446 U+1F3FB; desc:backhand index pointing up: light skin tone; tags:backhand | finger | hand | index | light skin tone | point | up
code:U+1F446 U+1F3FC; desc:backhand index pointing up: medium-light skin tone; tags:backhand | finger | hand | index | medium-light skin tone | point | up
code:U+1F446 U+1F3FD; desc:backhand index pointing up: medium skin tone; tags:backhand | finger | hand | index | medium skin tone | point | up
code:U+1F446 U+1F3FE; desc:backhand index pointing up: medium-dark skin tone; tags:backhand | finger | hand | index | medium-dark skin tone | point | up
code:U+1F446 U+1F3FF; desc:backhand index pointing up: dark skin tone; tags:backhand | dark skin tone | finger | hand | index | point | up
code:U+1F595; desc:middle finger; tags:finger | hand
code:U+1F595 U+1F3FB; desc:middle finger: light skin tone; tags:finger | hand | light skin tone
code:U+1F595 U+1F3FC; desc:middle finger: medium-light skin tone; tags:finger | hand | medium-light skin tone
code:U+1F595 U+1F3FD; desc:middle finger: medium skin tone; tags:finger | hand | medium skin tone
code:U+1F595 U+1F3FE; desc:middle finger: medium-dark skin tone; tags:finger | hand | medium-dark skin tone
code:U+1F595 U+1F3FF; desc:middle finger: dark skin tone; tags:dark skin tone | finger | hand
code:U+1F447; desc:backhand index pointing down; tags:backhand | down | finger | hand | index | point
code:U+1F447 U+1F3FB; desc:backhand index pointing down: light skin tone; tags:backhand | down | finger | hand | index | light skin tone | point
code:U+1F447 U+1F3FC; desc:backhand index pointing down: medium-light skin tone; tags:backhand | down | finger | hand | index | medium-light skin tone | point
code:U+1F447 U+1F3FD; desc:backhand index pointing down: medium skin tone; tags:backhand | down | finger | hand | index | medium skin tone | point
code:U+1F447 U+1F3FE; desc:backhand index pointing down: medium-dark skin tone; tags:backhand | down | finger | hand | index | medium-dark skin tone | point
code:U+1F447 U+1F3FF; desc:backhand index pointing down: dark skin tone; tags:backhand | dark skin tone | down | finger | hand | index | point
code:U+270C; desc:victory hand; tags:hand | v | victory
code:U+270C U+1F3FB; desc:victory hand: light skin tone; tags:hand | light skin tone | v | victory
code:U+270C U+1F3FC; desc:victory hand: medium-light skin tone; tags:hand | medium-light skin tone | v | victory
code:U+270C U+1F3FD; desc:victory hand: medium skin tone; tags:hand | medium skin tone | v | victory
code:U+270C U+1F3FE; desc:victory hand: medium-dark skin tone; tags:hand | medium-dark skin tone | v | victory
code:U+270C U+1F3FF; desc:victory hand: dark skin tone; tags:dark skin tone | hand | v | victory
code:U+1F91E; desc:crossed fingers; tags:cross | finger | hand | luck
